MAL_ID,Name,Score,Genres,Type,Premiered,Studios,Rating,Popularity
23051,Ga no Iru Tokoro,4.46,Dementia,Movie,Unknown,Unknown,G - All Ages,10967
23053,Nisou no Kuzu,5.06,Psychological,Movie,Unknown,Unknown,G - All Ages,11606
23055,Kangaeru Renshuu,4.31,Dementia,Movie,Unknown,Unknown,G - All Ages,12301
23057,Yukidoke,4,"Dementia, Horror",Movie,Unknown,Unknown,PG-13 - Teens 13 or older,7817
23059,Shinsatsushitsu,4.51,"Dementia, Horror",Movie,Unknown,Unknown,PG-13 - Teens 13 or older,9842
23061,Heya/Keitai,5.6,"Fantasy, Music",Movie,Unknown,Unknown,G - All Ages,11327
23063,Usagi ga Kowai,4.65,"Game, Dementia, Horror",Movie,Unknown,Unknown,R - 17+ (violence & profanity),9755
23065,Kaidan,5.13,Supernatural,Movie,Unknown,Unknown,G - All Ages,11546
23067,Tenkai Knights,6.45,"Action, Sci-Fi, Adventure, Comedy, Super Power, Kids, Mecha, Shounen",TV,Spring 2014,Bones,G - All Ages,7689
23079,Glasslip,5.44,"Romance, Slice of Life, Supernatural",TV,Summer 2014,P.A. Works,PG-13 - Teens 13 or older,1021
23083,Happiness Charge PreCure! Movie: Ningyou no Kuni no Ballerina,7.03,"Kids, Fantasy, Magic, Shoujo",Movie,Unknown,Toei Animation,G - All Ages,8024
23085,Kikansha Sensei,Unknown,"Comedy, School, Slice of Life",Movie,Unknown,Unknown,G - All Ages,14712
23089,Ponsuke no Haru,5.24,"Comedy, Kids",Movie,Unknown,Unknown,G - All Ages,12351
23097,Kousagi Monogatari,Unknown,"Comedy, Kids",Movie,Unknown,Unknown,G - All Ages,14917
23099,Puchitto Gargantia: Marumaru no Gargantia,6.06,"Sci-Fi, Comedy, Mecha",Special,Unknown,Production I.G,PG-13 - Teens 13 or older,7976
23101,Kuraibito,6.14,Hentai,OVA,Unknown,PoRO,Rx - Hentai,6377
23107,GO-GO Tamagotchi!,Unknown,"Comedy, Fantasy, Kids",TV,Spring 2014,OLM,G - All Ages,12278
23115,Hamatora The Animation: Saishuukai Chokuzen! Mao ga Okuru,6.78,"Mystery, Comedy, Super Power",Special,Unknown,NAZ,PG-13 - Teens 13 or older,5628
23121,Jinsei,6.49,"Comedy, School, Slice of Life",TV,Summer 2014,feel.,PG-13 - Teens 13 or older,1999
23125,Histoire d'Etty,Unknown,"Kids, Slice of Life",Movie,Unknown,Unknown,G - All Ages,15651
23129,Mahou no Princess Minky Momo: Hitomi no Seiza - Minky Momo Song Special,5.75,"Magic, Music, Shoujo",Music,Unknown,Unknown,G - All Ages,12424
23133,M3: Sono Kuroki Hagane,6.61,"Action, Drama, Mecha, Mystery, Psychological, Sci-Fi",TV,Spring 2014,"Satelight, C2C",R - 17+ (violence & profanity),2221
23135,PriPara,7.44,"Music, Slice of Life, School, Shoujo",TV,Summer 2014,"Tatsunoko Production, Dongwoo A&E",PG - Children,4004
23137,Girls & Panzer Heartful Tank Disc Picture Drama,6.58,"Military, School",Special,Unknown,Actas,PG-13 - Teens 13 or older,6739
23149,47 Todoufuken R,Unknown,"Comedy, Kids",TV,Winter 2014,Unknown,G - All Ages,12957
23151,Shounen Hollywood: Holly Stage for 49,6.1,"Music, Slice of Life, Shoujo",TV,Summer 2014,Zexcs,PG-13 - Teens 13 or older,4272
23153,Hayate no Gotoku! OVA,7.15,"Romance, Comedy, Harem, Parody, Shounen",OVA,Unknown,Manglobe,PG-13 - Teens 13 or older,4722
23157,Kaze no Invitation,5.51,"Magic, Music",Music,Unknown,Studio Pierrot,G - All Ages,12329
23171,Mahou Shoujo wa Kiss Shite Kawaru,5.05,Hentai,OVA,Unknown,Unknown,Rx - Hentai,8829
23177,Piano (TV) Specials,5.66,"Music, Slice of Life, Drama, Romance, Shoujo",Special,Unknown,OLM,G - All Ages,11966
23179,Kyoukai no Rinne,6.26,"Comedy, Supernatural",Special,Unknown,Unknown,G - All Ages,6518
23181,Otogi Banashi: Bunbuku Chagama,Unknown,Kids,Movie,Unknown,Unknown,G - All Ages,14229
23183,Itazura Post,Unknown,Comedy,Movie,Unknown,Unknown,G - All Ages,13553
23185,Chamebou Kuukijuu no Maki,Unknown,Comedy,Movie,Unknown,Unknown,G - All Ages,13765
23187,Chamebou Shin Gachou: Nomi Fuufu Shikaeshi no Maki,Unknown,Comedy,Movie,Unknown,Unknown,G - All Ages,13602
23189,Dekobou Shingachou: Meian no Shippai,5.64,Comedy,Movie,Unknown,Unknown,G - All Ages,11324
23191,Chokin no Susume,Unknown,Comedy,Movie,Unknown,Unknown,G - All Ages,13439
23199,Durarara!!x2 Shou,8.03,"Action, Mystery, Supernatural",TV,Winter 2015,Shuka,R - 17+ (violence & profanity),344
23201,Sengoku Basara: Judge End,6.87,"Action, Super Power, Martial Arts, Samurai, Historical",TV,Summer 2014,Telecom Animation Film,PG-13 - Teens 13 or older,3367
23209,Sora no Method,6.77,"Drama, Fantasy, School, Slice of Life",TV,Fall 2014,Studio 3Hz,PG-13 - Teens 13 or older,1549
23213,Kantoku Fuyuki Todoki,5.93,"Comedy, Josei, Slice of Life",TV,Spring 2014,DLE,PG-13 - Teens 13 or older,5997
23225,Yuru Yuri Nachuyachumi!,7.88,"Comedy, Shoujo Ai, Slice of Life",OVA,Unknown,TYO Animations,PG-13 - Teens 13 or older,2007
23227,Mikakunin de Shinkoukei: Kamoniku tte Midori-ppoi Aji ga Suru no ne.,7.15,"Slice of Life, Comedy, Romance, Seinen",OVA,Unknown,Doga Kobo,PG-13 - Teens 13 or older,2505
23229,Meshimase Lodoss-tou Senki: Sorette Oishii no?,5.62,Comedy,TV,Spring 2014,"Studio Deen, Studio Hibari",PG-13 - Teens 13 or older,8765
23233,Shinmai Maou no Testament,6.8,"Action, Ecchi, Fantasy, Romance, Harem, Demons",TV,Winter 2015,Production IMS,R+ - Mild Nudity,261
23237,Chuunibyou demo Koi ga Shitai! Ren Specials,7.11,Comedy,Special,Unknown,Kyoto Animation,PG-13 - Teens 13 or older,2283
23245,Go Go Toraemon,Unknown,"Comedy, Sports",OVA,Unknown,Studio Pierrot,Unknown,14886
23247,Oshaburi Announcer,6.81,Hentai,OVA,Unknown,Unknown,Rx - Hentai,6867
23249,Uchuu Senkan Yamato 2199: Hoshimeguru Hakobune,7.77,"Action, Military, Sci-Fi, Space, Drama",Movie,Unknown,Xebec,PG-13 - Teens 13 or older,4720
23251,Gugure! Kokkuri-san,7.58,"Comedy, Supernatural, Shounen",TV,Fall 2014,TMS Entertainment,PG-13 - Teens 13 or older,970
23259,Gundam: G no Reconguista,5.76,"Action, Mecha, Sci-Fi, Space",TV,Fall 2014,Sunrise,PG-13 - Teens 13 or older,3269
23265,Genroku Koi Moyou: Sankichi to Osayo,5.05,"Adventure, Romance",Movie,Unknown,Unknown,G - All Ages,11980
23267,Osaru no Tairyou,5.42,Slice of Life,Movie,Unknown,Unknown,G - All Ages,12615
23269,Hello!! Kiniro Mosaic,7.53,"Slice of Life, Comedy, School, Seinen",TV,Spring 2015,Studio Gokumi,PG-13 - Teens 13 or older,1880
23273,Shigatsu wa Kimi no Uso,8.74,"Drama, Music, Romance, School, Shounen",TV,Fall 2014,A-1 Pictures,PG-13 - Teens 13 or older,22
23275,Tsubu★Doll,Unknown,Music,OVA,Unknown,Unknown,Unknown,8874
23277,Saenai Heroine no Sodatekata,7.54,"Harem, Comedy, Romance, Ecchi, School",TV,Winter 2015,A-1 Pictures,PG-13 - Teens 13 or older,287
23279,Gyakusatsu Kikan,7.17,"Military, Sci-Fi, Psychological",Movie,Unknown,"Manglobe, Geno Studio",R+ - Mild Nudity,2678
23281,Psycho-Pass 2,7.42,"Action, Sci-Fi, Police, Psychological",TV,Fall 2014,Tatsunoko Production,R - 17+ (violence & profanity),234
23283,Zankyou no Terror,8.12,"Mystery, Psychological, Thriller",TV,Summer 2014,MAPPA,R - 17+ (violence & profanity),103
23285,Paulette no Isu,7.02,"Slice of Life, Comedy, Kids",ONA,Unknown,Studio Colorido,G - All Ages,5290
23289,Gekkan Shoujo Nozaki-kun,7.96,"Comedy, Romance, School",TV,Summer 2014,Doga Kobo,PG-13 - Teens 13 or older,142
23293,Lupin the IIIrd: Jigen Daisuke no Bohyou,7.83,"Action, Adventure, Drama, Seinen",Movie,Unknown,Telecom Animation Film,R+ - Mild Nudity,3639
23299,Pokemon Best Wishes! Season 2: Decolora Adventure - Iris vs. Ibuki! Dragon Master e no Michi!!,6.54,"Action, Adventure, Comedy, Fantasy, Kids",Special,Unknown,Unknown,PG - Children,6187
23301,Pokemon XY: Mega Evolution,7.44,"Action, Adventure, Comedy, Kids, Fantasy",Special,Unknown,OLM,PG - Children,3412
23303,Hiroshima e no Tabi,5.92,"Drama, Historical, Slice of Life",OVA,Unknown,Toei Animation,G - All Ages,12962
23305,Shin Sei Yariman Gakuen Enkou Nikki The Animation,6.59,Hentai,OVA,Unknown,Seven,Rx - Hentai,6090
23309,Rail Wars!,6.41,"Action, Harem, Police, Ecchi",TV,Summer 2014,Passione,R+ - Mild Nudity,892
23311,Garo: Honoo no Kokuin,7.41,"Action, Demons, Fantasy, Magic, Supernatural",TV,Fall 2014,MAPPA,R - 17+ (violence & profanity),1222
23313,Zettai Zetsumei Dangerous Jiisan,Unknown,"Comedy, Kids",TV,Fall 2003,Unknown,G - All Ages,14246
23315,Zettai Zetsumei Dangerous Jiisan Special-ban,Unknown,"Comedy, Kids",Special,Unknown,Unknown,G - All Ages,15316
23317,Kuroshitsuji: Book of Murder,8.12,"Action, Mystery, Comedy, Historical, Demons, Supernatural, Shounen",OVA,Unknown,A-1 Pictures,R - 17+ (violence & profanity),822
23319,"Suisei no Gargantia: Meguru Kouro, Haruka",7.38,"Action, Adventure, Mecha, Sci-Fi",OVA,Unknown,Production I.G,PG-13 - Teens 13 or older,2731
23321,Log Horizon 2nd Season,7.62,"Action, Game, Adventure, Magic, Fantasy",TV,Fall 2014,Studio Deen,PG-13 - Teens 13 or older,245
23325,Shirogane no Ishi: Argevollen,6.5,"Action, Mecha",TV,Summer 2014,Xebec,R - 17+ (violence & profanity),2525
23327,Space☆Dandy 2nd Season,8.27,"Space, Comedy, Sci-Fi",TV,Summer 2014,Bones,PG-13 - Teens 13 or older,1132
23333,DRAMAtical Murder,6.09,"Action, Sci-Fi, Super Power, Psychological",TV,Summer 2014,NAZ,PG-13 - Teens 13 or older,1073
23341,Yoku Wakaru Mahouka!,6.32,"Comedy, Magic",ONA,Unknown,Unknown,PG-13 - Teens 13 or older,3368
23343,Futari no Oujisama,Unknown,"Fantasy, Slice of Life",Movie,Unknown,Toei Animation,G - All Ages,13937
23345,Yukiguni no Oujisama,Unknown,Slice of Life,Movie,Unknown,Toei Animation,G - All Ages,14246
23347,Gan to Gon,Unknown,"Comedy, Kids",TV,Spring 1974,Unknown,G - All Ages,13583
23349,Kirin Monoshiri Yakata,5.82,Kids,TV,Winter 1975,Unknown,PG - Children,12523
23351,Youkaiden Nekome Kozou,Unknown,"Adventure, Horror, Psychological, Seinen, Supernatural",TV,Spring 1976,Unknown,G - All Ages,11864
23353,Itsuka no Main: Kaminari Shounen - Tenta Sanjou!,Unknown,"Action, Drama, Seinen",OVA,Unknown,J.C.Staff,R - 17+ (violence & profanity),14071
23359,Code Geass: Boukoku no Akito 2 - Hikisakareshi Yokuryuu Picture Drama,7.16,"Action, Comedy, Military",Special,Unknown,Sunrise,PG-13 - Teens 13 or older,4228
23361,Bakuman. 3rd Season Specials,7.01,Comedy,Special,Unknown,J.C.Staff,PG-13 - Teens 13 or older,4297
23363,Ore no Imouto ga Konnani Kawaii Wake ga Nai.: Ore no Imouto ga Konnani Eroge na Wake Nai,6.55,"Comedy, Romance",Special,Unknown,Unknown,PG-13 - Teens 13 or older,5612
23365,By Your Side,6.02,Music,Music,Unknown,Unknown,PG - Children,10178
23367,Kitakubu Katsudou Kiroku: Miniature Theater,6.27,"Comedy, School",Special,Unknown,Nomad,PG-13 - Teens 13 or older,8981
23369,Bakuman. 2nd Season Special,6.71,Comedy,Special,Unknown,J.C.Staff,PG-13 - Teens 13 or older,4403
23375,Minarai Diva,5.38,Music,TV,Summer 2014,Yaoyorozu,G - All Ages,9596
23383,D-Frag!*,7.37,"Comedy, Seinen",OVA,Unknown,Brain's Base,PG-13 - Teens 13 or older,2175
23385,Kyoukai no Kanata: Shinonome,7.67,"Fantasy, Slice of Life, Supernatural",Special,Unknown,Kyoto Animation,PG-13 - Teens 13 or older,1451
23387,Master of Torque,5.14,"Action, Sci-Fi",ONA,Unknown,Shimogumi,G - All Ages,10024
23393,Shin Don Chuck Monogatari,6.15,"Adventure, Kids, Slice of Life",TV,Spring 1976,Unknown,G - All Ages,12834
23399,Minami no Shima no Dera-chan,6.51,"Comedy, Slice of Life",Movie,Unknown,Kyoto Animation,PG-13 - Teens 13 or older,3748
23401,Tobacco wa Dasai,4.75,"School, Slice of Life",ONA,Unknown,Unknown,PG-13 - Teens 13 or older,12114
23405,Tokyo Ravens: Kon ga Oshiete Moshi Agemasu! Maru Wakari Tokyo Ravens,6.77,"Shounen, Supernatural",ONA,Unknown,Unknown,PG-13 - Teens 13 or older,4737
23407,Toki: Kono Hoshi no Mirai wo Mitsumete,Unknown,"Historical, Drama",Special,Unknown,Unknown,G - All Ages,15287
23409,Duel Masters VS,5.92,"Action, Adventure, Comedy, Shounen",TV,Spring 2014,Ascension,PG-13 - Teens 13 or older,10679
23421,Re:␣Hamatora,7.4,"Mystery, Comedy, Super Power, Drama",TV,Summer 2014,Lerche,R - 17+ (violence & profanity),1060
23423,Mujaki no Rakuen,5.93,"Comedy, Ecchi, Romance, School, Seinen",OVA,Unknown,Unknown,R+ - Mild Nudity,3515
23425,Karneval Specials,6.9,"Comedy, Josei",Special,Unknown,Manglobe,PG-13 - Teens 13 or older,5324
23427,Oneechan ga Kita: Hajimete no… Kitaa!,6.49,"Slice of Life, Comedy",Special,Unknown,Unknown,PG-13 - Teens 13 or older,3569
23433,Shin Strange+,6.25,"Slice of Life, Comedy, Josei",TV,Summer 2014,Seven,PG-13 - Teens 13 or older,4478
23439,Toki wa Meguru: Tokyo Station,6.57,Slice of Life,ONA,Unknown,A-1 Pictures,G - All Ages,6849
23441,Love Stage!!: Chotto ja Nakutte,7.48,"Comedy, Romance, Shounen Ai",OVA,Unknown,J.C.Staff,PG-13 - Teens 13 or older,2290
23447,"Ano Natsu de Matteru: Bokutachi wa Koukou Saigo no Natsu wo Sugoshinagara, Ano Natsu de Matteiru.",7.21,"Comedy, Drama, Romance, Sci-Fi, Slice of Life",Special,Unknown,J.C.Staff,PG-13 - Teens 13 or older,2589
23459,Sekai Seifuku: Bouryaku no Zvezda - Shin Zvezda Daisakusen,6.74,"Action, Comedy, Fantasy",Special,Unknown,A-1 Pictures,PG-13 - Teens 13 or older,3907
23475,Saimin Jutsu Zero Special,5.99,Hentai,Special,Unknown,Unknown,Rx - Hentai,8828
23477,Kakushi Dere Special,6.39,Hentai,Special,Unknown,Unknown,Rx - Hentai,7948
23479,Itadaki! Seieki♥ Special,7.17,Hentai,Special,Unknown,Unknown,Rx - Hentai,3734
23483,Decorator,6.13,Music,Music,Unknown,Unknown,G - All Ages,9180
23487,Witch Craft Works Specials,6.76,"Magic, Comedy",Special,Unknown,J.C.Staff,PG-13 - Teens 13 or older,4735
23499,Gakumon!: Ookami Shoujo wa Kujikenai,6.47,"Comedy, School, Shounen",ONA,Unknown,Unknown,PG-13 - Teens 13 or older,8610
23511,Choubakuretsu Ijigen Menko Battle: Gigant Shooter Tsukasa,Unknown,"Action, Game, Comedy, Kids",TV,Spring 2014,Fanworks,PG-13 - Teens 13 or older,13098
23515,Otsuki-sama to Oujo,Unknown,Fantasy,OVA,Unknown,Shin-Ei Animation,G - All Ages,13850
23517,Calligraffiti,4.36,"Dementia, Music",Movie,Unknown,Unknown,G - All Ages,11915
23519,Enbi,6.42,Hentai,OVA,Unknown,Unknown,Rx - Hentai,7350
23523,Aterui,Unknown,"Action, Fantasy, Historical",Movie,Unknown,Unknown,G - All Ages,13203
23537,Two Down Full Base,Unknown,"Sports, Kids",Special,Unknown,Group TAC,PG - Children,15246
23539,Gudetama,7.05,"Comedy, Kids",TV,Spring 2014,Gathering,G - All Ages,5102
23551,Choboraunyopomi Gekijou Dai Ni Maku Ai Mai Mii: Mousou Catastrophe,5.99,"Comedy, Slice of Life",TV,Summer 2014,Seven,PG-13 - Teens 13 or older,4721
23555,Neko no Dayan,Unknown,"Kids, Magic",TV,Spring 2014,Kachidoki Studio,G - All Ages,12165
23569,Kagirinaki Rakuen,Unknown,Slice of Life,Movie,Unknown,Unknown,G - All Ages,14243
23575,Ikkyuu-san: Ooabare Yancha-hime,Unknown,"Comedy, Historical, Kids",Special,Unknown,Toei Animation,G - All Ages,14710
23579,12-sai.,6.29,"Romance, School, Shoujo",OVA,Unknown,SynergySP,PG - Children,4648
23581,Romeo no Aoi Sora Specials,6.38,"Adventure, Drama, Historical, Slice of Life",Special,Unknown,Nippon Animation,G - All Ages,11205
23583,Akage no Anne Specials,6.14,"Drama, Historical, Kids, Shoujo, Slice of Life",Special,Unknown,Nippon Animation,G - All Ages,10800
23585,Haha wo Tazunete Sanzenri Specials,Unknown,"Adventure, Drama, Slice of Life",Special,Unknown,Nippon Animation,G - All Ages,12913
23587,The iDOLM@STER Cinderella Girls,7.15,"Comedy, Drama, Music",TV,Winter 2015,A-1 Pictures,PG-13 - Teens 13 or older,1944
23593,Saitama Bousou Saizensen Flag! Shinimonogurui no Seishun!!,Unknown,"Drama, Slice of Life",OVA,Unknown,Unknown,PG-13 - Teens 13 or older,15279
23595,Seihou Tenshi Angel Links: Meifon no Special Kaisetsu Corner,5.6,"Sci-Fi, Space, Comedy",Special,Unknown,Sunrise,PG-13 - Teens 13 or older,10979
23597,Legend of Basara: Shinbashi Theater,5.85,Comedy,Special,Unknown,Unknown,G - All Ages,12713
23605,Ninja Slayer From Animation,6.6,Action,ONA,Unknown,Trigger,R - 17+ (violence & profanity),2621
23607,Gaki Deka,Unknown,"Comedy, Ecchi, Kids, Parody, Shounen",TV,Fall 1989,Gallop,PG - Children,14266
23609,Gaki Deka (OVA),Unknown,"Comedy, Ecchi, Kids, Parody, Shounen",OVA,Unknown,Unknown,PG - Children,14917
23611,Bunna yo Ki kara Orite Koi,Unknown,"Adventure, Kids",Movie,Unknown,Unknown,PG - Children,15658
23613,Kakkun Cafe,Unknown,"Comedy, Parody, Slice of Life",Movie,Unknown,Unknown,G - All Ages,15092
23615,Eiyuu Banka Koushi-den,Unknown,"Adventure, Drama, Historical, Romance",OVA,Unknown,Unknown,R - 17+ (violence & profanity),12474
23617,Sore Ike! Anpanman: Ringo Boy to Minna no Negai,Unknown,"Kids, Fantasy, Comedy",Movie,Unknown,TMS Entertainment,PG - Children,14830
23619,Haiyore! Nyaruko-san W OVA,7.09,"Comedy, Ecchi, Parody",OVA,Unknown,Xebec,PG-13 - Teens 13 or older,3041
23621,"Sagashita no wa Oheya, Mitsuketa no wa Mirai",Unknown,"Romance, Slice of Life",ONA,Unknown,Unknown,G - All Ages,12516
23623,Non Non Biyori Repeat,8.18,"Comedy, School, Seinen, Slice of Life",TV,Summer 2015,SILVER LINK.,PG-13 - Teens 13 or older,1037
23627,Aoki Hagane no Arpeggio: Ars Nova - Kirikumas,6.6,"Comedy, Parody",Special,Unknown,Unknown,PG-13 - Teens 13 or older,6665
23633,Poppoya-san: Nonki Ekichou,Unknown,Kids,Movie,Unknown,Unknown,G - All Ages,14903
23635,Poppoya-san: Nonki Kikanshi,Unknown,Kids,Movie,Unknown,Unknown,G - All Ages,15237
23637,Kobito to Ao Mushi,Unknown,"Kids, Music",Movie,Unknown,Unknown,G - All Ages,14784
23639,Kappa Kawatarou,Unknown,"Kids, Supernatural",Movie,Unknown,Unknown,G - All Ages,13577
23641,Ukare Violin,Unknown,"Fantasy, Kids",Movie,Unknown,Unknown,G - All Ages,15030
23643,Nezumi no Yomeiri,Unknown,"Kids, Fantasy",Movie,Unknown,Toei Animation,G - All Ages,14211
23645,Ookami to Nanahiki no Ko Yagi,Unknown,"Fantasy, Kids",OVA,Unknown,Unknown,PG - Children,15762
23647,Ninja Hattori-kun: Nin Nin Furusato Daisakusen no Maki,6.17,"Comedy, Kids, Martial Arts, Slice of Life",Movie,Unknown,Shin-Ei Animation,G - All Ages,12796
23651,Hanawa Hekonai Kappa Matsuri,Unknown,"Kids, Comedy",Movie,Unknown,Unknown,G - All Ages,14359
23659,Hi no Tori: Hagoromo-hen,Unknown,Drama,Movie,Unknown,Unknown,G - All Ages,12599
23661,Glass no Chikyuu wo Sukue Unico Special,Unknown,"Kids, Fantasy",Movie,Unknown,Unknown,G - All Ages,12834
23665,Renai Fuyou Gakuha The Animation,6.82,Hentai,OVA,Unknown,Unknown,Rx - Hentai,6595
23673,Ookami Shoujo to Kuro Ouji,7.17,"Comedy, Romance, School, Shoujo",TV,Fall 2014,TYO Animations,PG-13 - Teens 13 or older,402
23675,Hi no Tori: Kizuna-hen,Unknown,"Fantasy, Kids",Special,Unknown,Unknown,G - All Ages,13008
23677,Manga Edo Erobanashi,Unknown,"Comedy, Hentai, Historical",OVA,Unknown,Unknown,Rx - Hentai,12662
23679,Strange+ Special,5.67,"Slice of Life, Comedy, Josei",Special,Unknown,Seven,PG-13 - Teens 13 or older,8765
23697,Kara no Kyoukai: Manner Movies,6.41,"Action, Comedy",Movie,Unknown,ufotable,G - All Ages,4913
23699,Kumo ni Noru,Unknown,"Action, Seinen",OVA,Unknown,J.C.Staff,R+ - Mild Nudity,13337
23701,Toradora! Recap,7.49,"Slice of Life, Comedy, Romance, School",OVA,Unknown,J.C.Staff,PG-13 - Teens 13 or older,2213
23703,Gatchaman Crowds: Embrace,7.4,"Adventure, Sci-Fi",Special,Unknown,Tatsunoko Production,PG-13 - Teens 13 or older,4085
23707,Sabaku no Kuni no Oujosama,Unknown,"Adventure, Fantasy",OVA,Unknown,Toei Animation,G - All Ages,14270
23709,Hana to Shounen,Unknown,Fantasy,OVA,Unknown,Unknown,G - All Ages,15616
23711,Kakumei no Wakaki Sora,6.34,"Drama, Historical",OVA,Unknown,Unknown,G - All Ages,11752
23713,Nagareboshi no Okurimono,Unknown,"Fantasy, Kids",OVA,Unknown,Unknown,G - All Ages,16500
23719,Rennyuu Tales The Animation,6.51,Hentai,OVA,Unknown,Unknown,Rx - Hentai,7296
23721,Carino Coni,Unknown,"Fantasy, Kids",TV,Spring 2014,Unknown,PG - Children,13867
23723,Teppen,Unknown,"Action, Comedy",OVA,Unknown,Unknown,R - 17+ (violence & profanity),13952
23725,Strike Witches: Operation Victory Arrow,7.37,"Action, Ecchi, Magic, Military, Sci-Fi",OVA,Unknown,SILVER LINK.,R+ - Mild Nudity,3593
23727,Kansuke-san to Fushigi na Jitensha,Unknown,"Fantasy, Kids",Movie,Unknown,Unknown,G - All Ages,16151
23729,Minna Tomodachi,Unknown,"Comedy, Fantasy, Kids",OVA,Unknown,Unknown,G - All Ages,16781
23731,"Boku datte, Kirei ni Shitainda",Unknown,Kids,OVA,Unknown,J.C.Staff,G - All Ages,15721
23733,KoSys! Kochira Keihime Tetsudou: Kouhou System-ka,Unknown,"Slice of Life, Comedy",ONA,Unknown,Unknown,PG-13 - Teens 13 or older,13424
23735,Kenzen Robo Daimidaler Specials,6.16,"Ecchi, Comedy, Mecha, Seinen",Special,Unknown,TNK,R+ - Mild Nudity,5784
23737,Neko Pitcher,Unknown,"Comedy, Sports, Kids",TV,Spring 2014,Unknown,G - All Ages,12190
23739,Peter Pan no Bouken Specials,Unknown,"Adventure, Fantasy",Special,Unknown,Nippon Animation,G - All Ages,13418
23741,Wakakusa Monogatari: Nan to Jo-sensei Specials,Unknown,"Drama, Historical, School, Slice of Life",Special,Unknown,Nippon Animation,G - All Ages,12721
23753,Kishin Houkou Demonbane (TV) Specials,5.83,"Magic, Mecha, Sci-Fi, Supernatural",Special,Unknown,Unknown,PG-13 - Teens 13 or older,10343
23755,Nanatsu no Taizai,7.89,"Action, Adventure, Ecchi, Fantasy, Magic, Shounen, Supernatural",TV,Fall 2014,A-1 Pictures,PG-13 - Teens 13 or older,27
23759,Oira no Ski,5.25,"Comedy, Sports",Movie,Unknown,Unknown,G - All Ages,11326
23761,Konna ni Yasashiku Sareta no,5.77,Hentai,OVA,Unknown,Unknown,Rx - Hentai,7911
23763,Manga Aesop Monogatari,Unknown,"Adventure, Fantasy, Kids",Movie,Unknown,Toei Animation,PG - Children,14201
23765,Yamiyo no Jidaigeki,Unknown,"Historical, Horror",Special,Unknown,Sunrise,G - All Ages,13853
23767,Yamiyo no Jidaigeki (OVA),Unknown,"Historical, Horror",OVA,Unknown,Sunrise,G - All Ages,14545
23769,Toppuku Kyousou Kyoku,Unknown,"Comedy, Shounen",OVA,Unknown,Unknown,PG-13 - Teens 13 or older,15118
